屏東縣,Ⅲ-37,壽卡,12,0,120.833607,22.24376057,台9戊線,安朔,草埔,0,0,16,151,山嶺區,16.2,10.5,北,4.7,,,,,,,0.5,237,17,8,0,10,67,339,618,5492,221,9,10,0.59,
屏東縣,Ⅲ-37,壽卡,12,0,120.833607,22.24376057,台9戊線,安朔,草埔,0,0,16,151,山嶺區,16.2,10.5,南,4.8,,,,,,,0.5,163,11,13,0,26,88,301,635,4876,153,9,10,0.59,
臺東縣,Ⅲ-38,外環道便利商店,85,600,121.4578357,23.31718753,台11線,花東縣界,三仙,72,569,109,199,丘陵區,36.6,18.4,北,3.5,,,,,2.2,,2.9,1322,9,28,0,33,205,1597,1701,58450,147,10,11,0.64,
臺東縣,Ⅲ-38,外環道便利商店,85,600,121.4578357,23.31718753,台11線,花東縣界,三仙,72,569,109,199,丘陵區,36.6,18.4,南,3.5,,,,,2.2,,2.9,980,9,27,0,21,150,1187,1268,43444,263,10,11,0.64,
臺東縣,Ⅲ-39,萬年橋,112,300,121.3842758,23.10982092,台11線,三仙,成功,109,199,114,0,丘陵區,4.8,18.2,北,3.5,,,,,2.4,,3.1,2708,40,75,0,54,926,3803,3786,18254,290,11,12,0.58,
臺東縣,Ⅲ-39,萬年橋,112,300,121.3842758,23.10982092,台11線,三仙,成功,109,199,114,0,丘陵區,4.8,18.2,南,3.5,,,,,2.4,,3.1,2674,41,72,0,23,767,3577,3512,17170,399,11,12,0.58,
臺東縣,Ⅲ-40,全滿加油站,114,300,121.3684951,23.10109222,台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,北,3.5,,,,,2.3,,3.5,2982,45,70,0,52,797,3946,3986,36698,394,14,15,0.51,
臺東縣,Ⅲ-40,全滿加油站,114,300,121.3684951,23.10109222,台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,南,3.6,,,,,2.4,,2.9,2813,38,60,0,25,584,3520,3524,32736,413,14,15,0.51,
臺東縣,Ⅲ-41,東河道班房,129,200,121.311139,22.98363116,台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,北,3.5,,,,,2,,0.5,2973,44,54,0,57,606,3734,3855,71319,424,13,14,0.53,
臺東縣,Ⅲ-41,東河道班房,129,200,121.311139,22.98363116,台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,南,3.5,,,,,2,,0.5,2754,39,58,0,50,455,3356,3523,64100,370,13,14,0.53,
臺東縣,Ⅲ-42,都蘭糖廠,145,100,121.2256979,22.87132502,台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,北,3.6,,,,,1.8,,1.6,4044,39,67,0,42,932,5124,5038,76348,422,15,16,0.59,
臺東縣,Ⅲ-42,都蘭糖廠,145,100,121.2256979,22.87132502,台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,南,3.6,,,,,1.8,,0.4,3889,43,65,0,25,815,4837,4746,72071,610,15,16,0.59,
